Province/State;Country/Region;Lat;Long;date;confirmed
Tianjin;China;39.3054;117.323;2020-09-25;240
Tibet;China;31.6927;88.0924;2020-09-25;1
Xinjiang;China;41.1129;85.2401;2020-09-25;902
Yunnan;China;24.974;101.48700000000001;2020-09-25;209
Zhejiang;China;29.1832;120.0934;2020-09-25;1282
;Colombia;4.5709;-74.2973;2020-09-25;798317
;Comoros;-11.6455;43.3333;2020-09-25;474
;Congo (Brazzaville);-0.228;15.8277;2020-09-25;5005
;Congo (Kinshasa);-4.0383;21.7587;2020-09-25;10578
;Costa Rica;9.7489;-83.7534;2020-09-25;70816
;Cote d'Ivoire;7.54;-5.5471;2020-09-25;19556
;Croatia;45.1;15.2;2020-09-25;15795
;Cuba;21.521757;-77.78116700000001;2020-09-25;5350
;Cyprus;35.1264;33.4299;2020-09-25;1671
;Czechia;49.8175;15.472999999999999;2020-09-25;61318
Faroe Islands;Denmark;61.8926;-6.9118;2020-09-25;458
Greenland;Denmark;71.7069;-42.6043;2020-09-25;14
;Denmark;56.2639;9.5018;2020-09-25;25594
;Diamond Princess;0.0;0.0;2020-09-25;712
;Djibouti;11.8251;42.5903;2020-09-25;5409
;Dominica;15.415;-61.371;2020-09-25;24
;Dominican Republic;18.7357;-70.1627;2020-09-25;110597
;Ecuador;-1.8312;-78.1834;2020-09-25;132475
;Egypt;26.820553000000004;30.802497999999996;2020-09-25;102625
;El Salvador;13.7942;-88.8965;2020-09-25;28415
;Equatorial Guinea;1.6508;10.2679;2020-09-25;5018
;Eritrea;15.1794;39.7823;2020-09-25;369
;Estonia;58.5953;25.0136;2020-09-25;3118
;Eswatini;-26.5225;31.4659;2020-09-25;5399
;Ethiopia;9.145;40.4897;2020-09-25;72173
;Fiji;-17.7134;178.065;2020-09-25;32
;Finland;61.92411;25.748151;2020-09-25;9484
French Guiana;France;3.9339;-53.1258;2020-09-25;9831
French Polynesia;France;-17.6797;149.4068;2020-09-25;1579
Guadeloupe;France;16.265;-61.551;2020-09-25;4487
Martinique;France;14.6415;-61.0242;2020-09-25;1290
Mayotte;France;-12.8275;45.166244;2020-09-25;3541
New Caledonia;France;-20.904304999999997;165.618042;2020-09-25;26
Reunion;France;-21.1151;55.5364;2020-09-25;3685
Saint Barthelemy;France;17.9;-62.8333;2020-09-25;45
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-09-25;16
St Martin;France;18.0708;-63.0501;2020-09-25;367
;France;46.2276;2.2137;2020-09-25;527554
;Gabon;-0.8037;11.6094;2020-09-25;8728
;Gambia;13.4432;-15.3101;2020-09-25;3555
;Georgia;42.3154;43.3569;2020-09-25;4664
;Germany;51.165690999999995;10.451526;2020-09-25;283712
;Ghana;7.9465;-1.0232;2020-09-25;46222
;Greece;39.0742;21.8243;2020-09-25;16913
;Grenada;12.1165;-61.678999999999995;2020-09-25;24
;Guatemala;15.7835;-90.2308;2020-09-25;88878
;Guinea;9.9456;-9.6966;2020-09-25;10478
;Guinea-Bissau;11.8037;-15.1804;2020-09-25;2324
;Guyana;4.860416000000001;-58.93018000000001;2020-09-25;2709
;Haiti;18.9712;-72.2852;2020-09-25;8684
;Holy See;41.9029;12.4534;2020-09-25;12
;Honduras;15.2;-86.2419;2020-09-25;73840
;Hungary;47.1625;19.5033;2020-09-25;22127
;Iceland;64.9631;-19.0208;2020-09-25;2561
;India;20.593684;78.96288;2020-09-25;5903932
;Indonesia;-0.7893;113.9213;2020-09-25;266845
;Iran;32.427908;53.68804599999999;2020-09-25;439882
;Iraq;33.223191;43.679291;2020-09-25;341699
;Ireland;53.1424;-7.6921;2020-09-25;34315
;Israel;31.046051000000002;34.851612;2020-09-25;217899
;Italy;41.87194;12.56738;2020-09-25;306235
;Jamaica;18.1096;-77.2975;2020-09-25;5723
;Japan;36.204824;138.252924;2020-09-25;81054
;Jordan;31.24;36.51;2020-09-25;7211
;Kazakhstan;48.0196;66.9237;2020-09-25;139581
;Kenya;-0.0236;37.9062;2020-09-25;37707
;Korea, South;35.907757000000004;127.766922;2020-09-25;23516
;Kosovo;42.602636;20.902977;2020-09-25;15379
;Kuwait;29.311659999999996;47.481766;2020-09-25;102441
;Kyrgyzstan;41.20438;74.766098;2020-09-25;45932
;Laos;19.856270000000002;102.495496;2020-09-25;23
;Latvia;56.8796;24.6032;2020-09-25;1625
;Lebanon;33.8547;35.8623;2020-09-25;33962
;Lesotho;-29.61;28.2336;2020-09-25;1558
;Liberia;6.4280550000000005;-9.429499;2020-09-25;1338
;Libya;26.3351;17.228331;2020-09-25;31290
;Liechtenstein;47.14;9.55;2020-09-25;117
;Lithuania;55.1694;23.8813;2020-09-25;4184
;Luxembourg;49.8153;6.1296;2020-09-25;8233
;MS Zaandam;0.0;0.0;2020-09-25;9
;Madagascar;-18.766947000000002;46.869107;2020-09-25;16221
;Malawi;-13.2543;34.3015;2020-09-25;5764
;Malaysia;4.210483999999999;101.97576600000001;2020-09-25;10687
;Maldives;3.2028;73.2207;2020-09-25;10014
;Mali;17.570692;-3.9961660000000006;2020-09-25;3064
;Malta;35.9375;14.3754;2020-09-25;2929
;Marshall Islands;7.1315;171.1845;2020-09-25;0
;Mauritania;21.0079;-10.9408;2020-09-25;7457
;Mauritius;-20.348404000000002;57.552152;2020-09-25;367
;Mexico;23.6345;-102.5528;2020-09-25;720858
;Moldova;47.4116;28.3699;2020-09-25;49666
;Monaco;43.7333;7.4167;2020-09-25;208
;Mongolia;46.8625;103.8467;2020-09-25;313
;Montenegro;42.708678000000006;19.37439;2020-09-25;9962
;Morocco;31.7917;-7.0926;2020-09-25;112522
;Mozambique;-18.665695;35.529562;2020-09-25;7589
;Namibia;-22.9576;18.4904;2020-09-25;10835
;Nepal;28.1667;84.25;2020-09-25;70614
Aruba;Netherlands;12.5211;-69.9683;2020-09-25;3799
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-09-25;85
Curacao;Netherlands;12.1696;-68.99;2020-09-25;329
Sint Maarten;Netherlands;18.0425;-63.0548;2020-09-25;627
;Netherlands;52.1326;5.2913;2020-09-25;105918
;New Zealand;-40.9006;174.886;2020-09-25;1831
;Nicaragua;12.865416;-85.207229;2020-09-25;5073
;Niger;17.607789;8.081666;2020-09-25;1194
;Nigeria;9.082;8.6753;2020-09-25;58062
;North Macedonia;41.6086;21.7453;2020-09-25;17343
;Norway;60.472;8.4689;2020-09-25;13545
;Oman;21.512583;55.923255000000005;2020-09-25;95907
;Pakistan;30.3753;69.3451;2020-09-25;309581
;Panama;8.538;-80.7821;2020-09-25;109431
;Papua New Guinea;-6.314993;143.95555;2020-09-25;532
;Paraguay;-23.4425;-58.4438;2020-09-25;37226
;Peru;-9.19;-75.0152;2020-09-25;794584
;Philippines;12.879721;121.77401699999999;2020-09-25;299361
;Poland;51.9194;19.1451;2020-09-25;84396
;Portugal;39.3999;-8.2245;2020-09-25;72055
;Qatar;25.3548;51.1839;2020-09-25;124650
;Romania;45.9432;24.9668;2020-09-25;119683
;Russia;61.52401;105.31875600000001;2020-09-25;1131088
;Rwanda;-1.9403;29.8739;2020-09-25;4798
;Saint Kitts and Nevis;17.357822;-62.782998;2020-09-25;19
;Saint Lucia;13.9094;-60.9789;2020-09-25;27
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-09-25;64
;San Marino;43.9424;12.4578;2020-09-25;727
;Sao Tome and Principe;0.1864;6.6131;2020-09-25;911
;Saudi Arabia;23.885942;45.079162;2020-09-25;332329
;Senegal;14.4974;-14.4524;2020-09-25;14839
;Serbia;44.0165;21.0059;2020-09-25;33238
;Seychelles;-4.6796;55.492;2020-09-25;143
;Sierra Leone;8.460555000000001;-11.779889;2020-09-25;2199
;Singapore;1.2833;103.8333;2020-09-25;57665
;Slovakia;48.669;19.699;2020-09-25;8048
;Slovenia;46.1512;14.9955;2020-09-25;5007
;Solomon Islands;-9.6457;160.1562;2020-09-25;0
;Somalia;5.152149;46.199616;2020-09-25;3465
;South Africa;-30.5595;22.9375;2020-09-25;668529
;South Sudan;6.877000000000001;31.307;2020-09-25;2676
;Spain;40.463667;-3.7492199999999998;2020-09-25;716481
;Sri Lanka;7.873054;80.77179699999999;2020-09-25;3345
;Sudan;12.8628;30.2176;2020-09-25;13592
;Suriname;3.9193;-56.0278;2020-09-25;4817
;Sweden;60.128161;18.643501;2020-09-25;90923
;Switzerland;46.8182;8.2275;2020-09-25;51864
;Syria;34.802075;38.996815000000005;2020-09-25;4001
;Taiwan*;23.7;121.0;2020-09-25;510
;Tajikistan;38.861;71.2761;2020-09-25;9562
;Tanzania;-6.369028;34.888822;2020-09-25;509
;Thailand;15.870032;100.992541;2020-09-25;3522
;Timor-Leste;-8.874217;125.727539;2020-09-25;27
;Togo;8.6195;0.8248;2020-09-25;1722
;Trinidad and Tobago;10.6918;-61.2225;2020-09-25;4277
;Tunisia;33.886917;9.537499;2020-09-25;14392
;Turkey;38.9637;35.2433;2020-09-25;311455
;US;40.0;-100.0;2020-09-25;7020229
;Uganda;1.373333;32.290275;2020-09-25;7218
;Ukraine;48.3794;31.1656;2020-09-25;196631
;United Arab Emirates;23.424076;53.847818000000004;2020-09-25;89540
Anguilla;United Kingdom;18.2206;-63.0686;2020-09-25;3
Bermuda;United Kingdom;32.3078;-64.7505;2020-09-25;181
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-09-25;71
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-09-25;210
Channel Islands;United Kingdom;49.3723;-2.3644;2020-09-25;656
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-09-25;13
Gibraltar;United Kingdom;36.1408;-5.3536;2020-09-25;364
Isle of Man;United Kingdom;54.2361;-4.5481;2020-09-25;340
Montserrat;United Kingdom;16.742498;-62.187366000000004;2020-09-25;13
Turks and Caicos Islands;United Kingdom;21.694000000000003;-71.7979;2020-09-25;680
;United Kingdom;55.3781;-3.4360000000000004;2020-09-25;423236
;Uruguay;-32.5228;-55.7658;2020-09-25;1967
;Uzbekistan;41.377491;64.585262;2020-09-25;54392
;Vanuatu;-15.3767;166.9592;2020-09-25;0
;Venezuela;6.4238;-66.5897;2020-09-25;71273
;Vietnam;14.058323999999999;108.277199;2020-09-25;1069
;West Bank and Gaza;31.9522;35.2332;2020-09-25;37963
;Western Sahara;24.2155;-12.8858;2020-09-25;10
;Yemen;15.552726999999999;48.516388;2020-09-25;2029
;Zambia;-13.133897;27.849332;2020-09-25;14515
;Zimbabwe;-19.015438;29.154857;2020-09-25;7787
;Afghanistan;33.93911;67.709953;2020-09-26;39192
;Albania;41.1533;20.1683;2020-09-26;13153
;Algeria;28.0339;1.6596;2020-09-26;50914
;Andorra;42.5063;1.5218;2020-09-26;1836
;Angola;-11.2027;17.8739;2020-09-26;4672
;Antigua and Barbuda;17.0608;-61.7964;2020-09-26;98
;Argentina;-38.4161;-63.6167;2020-09-26;702484
;Armenia;40.0691;45.0382;2020-09-26;49072
Australian Capital Territory;Australia;-35.4735;149.0124;2020-09-26;113
New South Wales;Australia;-33.8688;151.2093;2020-09-26;4218
Northern Territory;Australia;-12.4634;130.8456;2020-09-26;33
Queensland;Australia;-27.4698;153.0251;2020-09-26;1157
South Australia;Australia;-34.9285;138.6007;2020-09-26;468
Tasmania;Australia;-42.8821;147.3272;2020-09-26;230
Victoria;Australia;-37.8136;144.9631;2020-09-26;20145
Western Australia;Australia;-31.9505;115.8605;2020-09-26;676
;Austria;47.5162;14.5501;2020-09-26;42214
;Azerbaijan;40.1431;47.5769;2020-09-26;39895
;Bahamas;25.025885;-78.035889;2020-09-26;3790
;Bahrain;26.0275;50.55;2020-09-26;68775
;Bangladesh;23.685;90.3563;2020-09-26;357873
;Barbados;13.1939;-59.5432;2020-09-26;190
;Belarus;53.7098;27.9534;2020-09-26;77289
;Belgium;50.8333;4.469936;2020-09-26;112803
;Belize;17.1899;-88.4976;2020-09-26;1825
;Benin;9.3077;2.3158;2020-09-26;2325
;Bhutan;27.5142;90.4336;2020-09-26;271
;Bolivia;-16.2902;-63.5887;2020-09-26;133592
;Bosnia and Herzegovina;43.9159;17.6791;2020-09-26;26797
;Botswana;-22.3285;24.6849;2020-09-26;2921
;Brazil;-14.235;-51.9253;2020-09-26;4717991
;Brunei;4.5353;114.7277;2020-09-26;146
;Bulgaria;42.7339;25.4858;2020-09-26;19997
;Burkina Faso;12.2383;-1.5616;2020-09-26;1973
;Burma;21.9162;95.956;2020-09-26;9991
;Burundi;-3.3731;29.9189;2020-09-26;485
;Cabo Verde;16.5388;-23.0418;2020-09-26;5701
;Cambodia;11.55;104.9167;2020-09-26;276
;Cameroon;3.8480000000000003;11.5021;2020-09-26;20735
Alberta;Canada;53.9333;-116.5765;2020-09-26;17343
British Columbia;Canada;53.7267;-127.6476;2020-09-26;8641
Diamond Princess;Canada;0.0;0.0;2020-09-26;0
Grand Princess;Canada;0.0;0.0;2020-09-26;13
Manitoba;Canada;53.7609;-98.8139;2020-09-26;1829
New Brunswick;Canada;46.5653;-66.4619;2020-09-26;200
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-09-26;272
Northwest Territories;Canada;64.8255;-124.8457;2020-09-26;5
Nova Scotia;Canada;44.681999999999995;-63.7443;2020-09-26;1087
Nunavut;Canada;70.2998;-83.1076;2020-09-26;0
Ontario;Canada;51.2538;-85.3232;2020-09-26;51439
Prince Edward Island;Canada;46.5107;-63.4168;2020-09-26;58
Quebec;Canada;52.9399;-73.5491;2020-09-26;71005
Repatriated Travellers;Canada;;;2020-09-26;0
Saskatchewan;Canada;52.9399;-106.4509;2020-09-26;1863
Yukon;Canada;64.2823;-135.0;2020-09-26;15
;Central African Republic;6.6111;20.9394;2020-09-26;4806
;Chad;15.4542;18.7322;2020-09-26;1177
;Chile;-35.6751;-71.543;2020-09-26;455979
Anhui;China;31.8257;117.2264;2020-09-26;991
Beijing;China;40.1824;116.4142;2020-09-26;936
Chongqing;China;30.0572;107.874;2020-09-26;584
Fujian;China;26.0789;117.9874;2020-09-26;401
Gansu;China;35.7518;104.2861;2020-09-26;170
Guangdong;China;23.3417;113.4244;2020-09-26;1814
Guangxi;China;23.8298;108.7881;2020-09-26;259
Guizhou;China;26.8154;106.8748;2020-09-26;147
Hainan;China;19.1959;109.7453;2020-09-26;171
Hebei;China;39.549;116.1306;2020-09-26;365
Heilongjiang;China;47.861999999999995;127.7615;2020-09-26;948
Henan;China;37.8957;114.9042;2020-09-26;1280
Hong Kong;China;22.3;114.2;2020-09-26;5059
Hubei;China;30.9756;112.2707;2020-09-26;68139
Hunan;China;27.6104;111.7088;2020-09-26;1019
Inner Mongolia;China;44.0935;113.9448;2020-09-26;263
Jiangsu;China;32.9711;119.455;2020-09-26;666
Jiangxi;China;27.614;115.7221;2020-09-26;935
Jilin;China;43.6661;126.1923;2020-09-26;157
Liaoning;China;41.2956;122.6085;2020-09-26;271
Macau;China;22.1667;113.55;2020-09-26;46
Ningxia;China;37.2692;106.1655;2020-09-26;75
Qinghai;China;35.7452;95.9956;2020-09-26;18
Shaanxi;China;35.1917;108.8701;2020-09-26;403
Shandong;China;36.3427;118.1498;2020-09-26;832
Shanghai;China;31.201999999999998;121.4491;2020-09-26;982
Shanxi;China;37.5777;112.2922;2020-09-26;203
Sichuan;China;30.6171;102.7103;2020-09-26;688
Tianjin;China;39.3054;117.323;2020-09-26;240
Tibet;China;31.6927;88.0924;2020-09-26;1
Xinjiang;China;41.1129;85.2401;2020-09-26;902
Yunnan;China;24.974;101.48700000000001;2020-09-26;209
Zhejiang;China;29.1832;120.0934;2020-09-26;1282
;Colombia;4.5709;-74.2973;2020-09-26;806038
;Comoros;-11.6455;43.3333;2020-09-26;478
;Congo (Brazzaville);-0.228;15.8277;2020-09-26;5005
;Congo (Kinshasa);-4.0383;21.7587;2020-09-26;10593
;Costa Rica;9.7489;-83.7534;2020-09-26;72049
;Cote d'Ivoire;7.54;-5.5471;2020-09-26;19600
;Croatia;45.1;15.2;2020-09-26;16007
;Cuba;21.521757;-77.78116700000001;2020-09-26;5412
;Cyprus;35.1264;33.4299;2020-09-26;1684
;Czechia;49.8175;15.472999999999999;2020-09-26;63294
Faroe Islands;Denmark;61.8926;-6.9118;2020-09-26;460
Greenland;Denmark;71.7069;-42.6043;2020-09-26;14
;Denmark;56.2639;9.5018;2020-09-26;26213
;Diamond Princess;0.0;0.0;2020-09-26;712
;Djibouti;11.8251;42.5903;2020-09-26;5409
;Dominica;15.415;-61.371;2020-09-26;24
;Dominican Republic;18.7357;-70.1627;2020-09-26;110957
;Ecuador;-1.8312;-78.1834;2020-09-26;133981
;Egypt;26.820553000000004;30.802497999999996;2020-09-26;102736
;El Salvador;13.7942;-88.8965;2020-09-26;28415
;Equatorial Guinea;1.6508;10.2679;2020-09-26;5028
;Eritrea;15.1794;39.7823;2020-09-26;375
;Estonia;58.5953;25.0136;2020-09-26;3165
;Eswatini;-26.5225;31.4659;2020-09-26;5419
;Ethiopia;9.145;40.4897;2020-09-26;72700
;Fiji;-17.7134;178.065;2020-09-26;32
;Finland;61.92411;25.748151;2020-09-26;9577
French Guiana;France;3.9339;-53.1258;2020-09-26;9863
French Polynesia;France;-17.6797;149.4068;2020-09-26;1579
Guadeloupe;France;16.265;-61.551;2020-09-26;4487
Martinique;France;14.6415;-61.0242;2020-09-26;1290
Mayotte;France;-12.8275;45.166244;2020-09-26;3541
New Caledonia;France;-20.904304999999997;165.618042;2020-09-26;27
Reunion;France;-21.1151;55.5364;2020-09-26;3685
Saint Barthelemy;France;17.9;-62.8333;2020-09-26;45
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-09-26;16
St Martin;France;18.0708;-63.0501;2020-09-26;367
;France;46.2276;2.2137;2020-09-26;527554
;Gabon;-0.8037;11.6094;2020-09-26;8728
;Gambia;13.4432;-15.3101;2020-09-26;3555
;Georgia;42.3154;43.3569;2020-09-26;4960
;Germany;51.165690999999995;10.451526;2020-09-26;285026
;Ghana;7.9465;-1.0232;2020-09-26;46222
;Greece;39.0742;21.8243;2020-09-26;17228
;Grenada;12.1165;-61.678999999999995;2020-09-26;24
;Guatemala;15.7835;-90.2308;2020-09-26;89702
;Guinea;9.9456;-9.6966;2020-09-26;10512
;Guinea-Bissau;11.8037;-15.1804;2020-09-26;2324
;Guyana;4.860416000000001;-58.93018000000001;2020-09-26;2725
;Haiti;18.9712;-72.2852;2020-09-26;8723
;Holy See;41.9029;12.4534;2020-09-26;12
;Honduras;15.2;-86.2419;2020-09-26;74548
;Hungary;47.1625;19.5033;2020-09-26;23077
;Iceland;64.9631;-19.0208;2020-09-26;2601
;India;20.593684;78.96288;2020-09-26;5992532
;Indonesia;-0.7893;113.9213;2020-09-26;271339
;Iran;32.427908;53.68804599999999;2020-09-26;443086
;Iraq;33.223191;43.679291;2020-09-26;345969
;Ireland;53.1424;-7.6921;2020-09-26;34560
;Israel;31.046051000000002;34.851612;2020-09-26;227100
;Italy;41.87194;12.56738;2020-09-26;308104
;Jamaica;18.1096;-77.2975;2020-09-26;5854
;Japan;36.204824;138.252924;2020-09-26;81703
;Jordan;31.24;36.51;2020-09-26;8061
;Kazakhstan;48.0196;66.9237;2020-09-26;139882
;Kenya;-0.0236;37.9062;2020-09-26;37871
;Korea, South;35.907757000000004;127.766922;2020-09-26;23611
;Kosovo;42.602636;20.902977;2020-09-26;15425
;Kuwait;29.311659999999996;47.481766;2020-09-26;103199
;Kyrgyzstan;41.20438;74.766098;2020-09-26;46090
;Laos;19.856270000000002;102.495496;2020-09-26;23
;Latvia;56.8796;24.6032;2020-09-26;1654
;Lebanon;33.8547;35.8623;2020-09-26;35242
;Lesotho;-29.61;28.2336;2020-09-26;1558
;Liberia;6.4280550000000005;-9.429499;2020-09-26;1338
;Libya;26.3351;17.228331;2020-09-26;31828
;Liechtenstein;47.14;9.55;2020-09-26;117
;Lithuania;55.1694;23.8813;2020-09-26;4295
;Luxembourg;49.8153;6.1296;2020-09-26;8233
;MS Zaandam;0.0;0.0;2020-09-26;9
;Madagascar;-18.766947000000002;46.869107;2020-09-26;16257
;Malawi;-13.2543;34.3015;2020-09-26;5766
;Malaysia;4.210483999999999;101.97576600000001;2020-09-26;10769
;Maldives;3.2028;73.2207;2020-09-26;10045
;Mali;17.570692;-3.9961660000000006;2020-09-26;3080
;Malta;35.9375;14.3754;2020-09-26;2958
;Marshall Islands;7.1315;171.1845;2020-09-26;0
;Mauritania;21.0079;-10.9408;2020-09-26;7462
;Mauritius;-20.348404000000002;57.552152;2020-09-26;367
;Mexico;23.6345;-102.5528;2020-09-26;726431
;Moldova;47.4116;28.3699;2020-09-26;50534
;Monaco;43.7333;7.4167;2020-09-26;210
;Mongolia;46.8625;103.8467;2020-09-26;313
;Montenegro;42.708678000000006;19.37439;2020-09-26;10197
;Morocco;31.7917;-7.0926;2020-09-26;115241
;Mozambique;-18.665695;35.529562;2020-09-26;7757
;Namibia;-22.9576;18.4904;2020-09-26;10918
;Nepal;28.1667;84.25;2020-09-26;71821
Aruba;Netherlands;12.5211;-69.9683;2020-09-26;3832
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-09-26;85
Curacao;Netherlands;12.1696;-68.99;2020-09-26;337
Sint Maarten;Netherlands;18.0425;-63.0548;2020-09-26;633
;Netherlands;52.1326;5.2913;2020-09-26;108631
;New Zealand;-40.9006;174.886;2020-09-26;1833
;Nicaragua;12.865416;-85.207229;2020-09-26;5073
;Niger;17.607789;8.081666;2020-09-26;1194
;Nigeria;9.082;8.6753;2020-09-26;58198
;North Macedonia;41.6086;21.7453;2020-09-26;17483
;Norway;60.472;8.4689;2020-09-26;13627
;Oman;21.512583;55.923255000000005;2020-09-26;95907
;Pakistan;30.3753;69.3451;2020-09-26;310275
;Panama;8.538;-80.7821;2020-09-26;110108
;Papua New Guinea;-6.314993;143.95555;2020-09-26;532
;Paraguay;-23.4425;-58.4438;2020-09-26;37922
;Peru;-9.19;-75.0152;2020-09-26;794584
;Philippines;12.879721;121.77401699999999;2020-09-26;301256
;Poland;51.9194;19.1451;2020-09-26;85980
;Portugal;39.3999;-8.2245;2020-09-26;72939
;Qatar;25.3548;51.1839;2020-09-26;124850
;Romania;45.9432;24.9668;2020-09-26;121235
;Russia;61.52401;105.31875600000001;2020-09-26;1138509
;Rwanda;-1.9403;29.8739;2020-09-26;4811
;Saint Kitts and Nevis;17.357822;-62.782998;2020-09-26;19
;Saint Lucia;13.9094;-60.9789;2020-09-26;27
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-09-26;64
;San Marino;43.9424;12.4578;2020-09-26;727
;Sao Tome and Principe;0.1864;6.6131;2020-09-26;911
;Saudi Arabia;23.885942;45.079162;2020-09-26;332790
;Senegal;14.4974;-14.4524;2020-09-26;14869
;Serbia;44.0165;21.0059;2020-09-26;33312
;Seychelles;-4.6796;55.492;2020-09-26;143
;Sierra Leone;8.460555000000001;-11.779889;2020-09-26;2208
;Singapore;1.2833;103.8333;2020-09-26;57685
;Slovakia;48.669;19.699;2020-09-26;8600
;Slovenia;46.1512;14.9955;2020-09-26;5191
;Solomon Islands;-9.6457;160.1562;2020-09-26;0
;Somalia;5.152149;46.199616;2020-09-26;3588
;South Africa;-30.5595;22.9375;2020-09-26;669498
;South Sudan;6.877000000000001;31.307;2020-09-26;2676
;Spain;40.463667;-3.7492199999999998;2020-09-26;716481
;Sri Lanka;7.873054;80.77179699999999;2020-09-26;3349
;Sudan;12.8628;30.2176;2020-09-26;13606
;Suriname;3.9193;-56.0278;2020-09-26;4831
;Sweden;60.128161;18.643501;2020-09-26;90923
;Switzerland;46.8182;8.2275;2020-09-26;51864
;Syria;34.802075;38.996815000000005;2020-09-26;4038
;Taiwan*;23.7;121.0;2020-09-26;510
;Tajikistan;38.861;71.2761;2020-09-26;9605
;Tanzania;-6.369028;34.888822;2020-09-26;509
;Thailand;15.870032;100.992541;2020-09-26;3523
;Timor-Leste;-8.874217;125.727539;2020-09-26;27
;Togo;8.6195;0.8248;2020-09-26;1736
;Trinidad and Tobago;10.6918;-61.2225;2020-09-26;4312
;Tunisia;33.886917;9.537499;2020-09-26;14392
;Turkey;38.9637;35.2433;2020-09-26;312966
;US;40.0;-100.0;2020-09-26;7064532
;Uganda;1.373333;32.290275;2020-09-26;7364
;Ukraine;48.3794;31.1656;2020-09-26;200566
;United Arab Emirates;23.424076;53.847818000000004;2020-09-26;90618
Anguilla;United Kingdom;18.2206;-63.0686;2020-09-26;3
